num_episodes_passed,cumulative_reward,episode_length,avg_reward,unclipped_episode_reward,unclipped_average_reward
1802,7.0,525,5.2119866814650431,7.0,5.385127635960043
1803,7.0,547,5.2129783693843637,7.0,5.386023294509149
1804,17.0,1087,5.2195121951219559,17.0,5.392461197339244
av_max_q,0.063245369936339557
1805,10.0,589,5.222160664819949,10.0,5.39501385041551
1806,9.0,649,5.2242524916943562,9.0,5.397009966777406
1807,7.0,477,5.2252351964582218,7.0,5.3978970669618125
1808,14.0,870,5.2300884955752247,20.0,5.405973451327431
1809,6.0,437,5.2305140961857415,6.0,5.406301824212269
1810,2.0,294,5.2287292817679596,2.0,5.404419889502759
1811,9.0,634,5.23081170623965,9.0,5.4064053009387045
1812,9.0,619,5.2328918322295843,9.0,5.408388520971299
1813,9.0,621,5.2349696635410963,9.0,5.410369553226693
1814,4.0,400,5.2342888643880965,4.0,5.4095920617420035
1815,11.0,712,5.2374655647382955,11.0,5.412672176308536
av_max_q,0.040357843623496592
1816,10.0,625,5.2400881057268753,13.0,5.416850220264314
1817,13.0,750,5.24435883324161,16.0,5.422674738580073
1818,14.0,743,5.2491749174917519,17.0,5.429042904290426
1819,6.0,539,5.2495876855415089,9.0,5.431006047278721
1820,5.0,381,5.2494505494505521,5.0,5.4307692307692275
1821,5.0,413,5.2493135639758401,5.0,5.430532674354747
1822,7.0,489,5.250274423710211,7.0,5.431394072447856
1823,12.0,747,5.2539769610532119,12.0,5.434997257268235
1824,7.0,497,5.2549342105263186,7.0,5.435855263157891
1825,7.0,568,5.2558904109589069,7.0,5.436712328767119
1826,2.0,280,5.2541073384446904,2.0,5.434830230010949
av_max_q,0.060440583154559135
1827,4.0,341,5.2534209085933252,4.0,5.43404488232074
1828,8.0,585,5.2549234135667424,8.0,5.435448577680521
1829,13.0,784,5.2591580098414461,13.0,5.43958447238928
1830,11.0,699,5.2622950819672161,11.0,5.442622950819668
1831,6.0,490,5.2626979792463162,6.0,5.442927362097211
1832,9.0,580,5.2647379912663785,9.0,5.444868995633184
1833,10.0,659,5.2673213311511216,10.0,5.447354064375338
1834,9.0,681,5.2693565976008756,9.0,5.449291166848416
1835,10.0,689,5.2719346049046356,10.0,5.451771117166209
1836,5.0,411,5.2717864923747308,5.0,5.451525054466227
av_max_q,0.046705260465387255
1837,11.0,683,5.2749047359825836,14.0,5.456178551986931
1838,7.0,520,5.2758433079434202,7.0,5.457018498367787
1839,4.0,368,5.2751495377922817,4.0,5.456226209896679
1840,9.0,645,5.2771739130434812,9.0,5.45815217391304
1841,10.0,643,5.2797392721347123,10.0,5.460619228680061
1842,7.0,515,5.2806731813246497,7.0,5.461454940282298
1843,1.0,202,5.2783505154639201,1.0,5.459034183396632
1844,5.0,406,5.2781995661605228,5.0,5.458785249457697
1845,5.0,422,5.2780487804878069,5.0,5.45853658536585
1846,10.0,763,5.2806067172264379,10.0,5.46099674972914
1847,6.0,415,5.2809962100703869,6.0,5.461288576069298
1848,5.0,458,5.2808441558441581,5.0,5.461038961038957
av_max_q,0.059423527214676142
1849,6.0,455,5.2812330989724199,9.0,5.462952947539207
1850,8.0,614,5.2827027027027054,8.0,5.464324324324321
1851,6.0,445,5.2830902215018938,6.0,5.46461372231226
1852,9.0,566,5.285097192224625,9.0,5.466522678185742
1853,3.0,279,5.2838640043173264,3.0,5.46519158121964
1854,10.0,738,5.286407766990294,13.0,5.469255663430417
1855,7.0,551,5.2873315363881428,7.0,5.470080862533689
1856,9.0,647,5.2893318965517269,9.0,5.471982758620686
1857,6.0,436,5.2897145934302667,6.0,5.472267097469032
1858,5.0,401,5.2895586652314348,5.0,5.472012917115174
1859,5.0,484,5.2894029047875231,5.0,5.471759010220546
1860,7.0,526,5.2903225806451646,7.0,5.472580645161288
av_max_q,0.033283466240391135
1861,9.0,607,5.2923159591617441,12.0,5.476088124664156
1862,5.0,366,5.2921589688507016,8.0,5.477443609022553
1863,5.0,375,5.2920021470746139,5.0,5.477187332259793
1864,11.0,696,5.2950643776824062,11.0,5.480150214592271
1865,5.0,398,5.2949061662198416,5.0,5.479892761394098
1866,5.0,439,5.2947481243301207,5.0,5.479635584137188
1867,6.0,426,5.2951258703802919,6.0,5.479914301017672
1868,10.0,694,5.2976445396145637,10.0,5.482334047109204
1869,7.0,523,5.298555377207065,7.0,5.483146067415727
1870,13.0,750,5.3026737967914466,13.0,5.487165775401066
1871,6.0,444,5.3030464991982926,6.0,5.487439871726346
av_max_q,0.042938606231473386
1872,6.0,411,5.3034188034188068,6.0,5.487713675213672
1873,7.0,476,5.3043246129204515,7.0,5.488521089161769
1874,12.0,755,5.3078975453575268,12.0,5.49199573105656
1875,12.0,758,5.3114666666666697,12.0,5.495466666666664
1876,6.0,523,5.3118336886993633,6.0,5.495735607675903
1877,5.0,414,5.3116675546084204,5.0,5.495471497069789
1878,4.0,365,5.3109691160809396,4.0,5.494675186368474
1879,9.0,544,5.312932410856841,9.0,5.496540713145287
1880,9.0,619,5.314893617021279,9.0,5.498404255319146
1881,11.0,670,5.3179160021265313,14.0,5.5029239766081846
1882,5.0,405,5.3177470775770486,5.0,5.502656748140273
1883,3.0,325,5.3165161975570925,3.0,5.501327668613911
av_max_q,0.040724742517340928
1884,3.0,273,5.3152866242038241,3.0,5.4999999999999964
1885,5.0,425,5.3151193633952278,5.0,5.4997347480106065
1886,5.0,406,5.3149522799575841,5.0,5.499469777306465
1887,6.0,455,5.315315315315317,6.0,5.49973502914679
1888,5.0,408,5.3151483050847474,5.0,5.4994703389830475
1889,11.0,707,5.318157755426153,11.0,5.502382212811008
1890,11.0,738,5.321164021164023,14.0,5.506878306878304
1891,10.0,618,5.3236382866208372,10.0,5.509254362771017
1892,8.0,612,5.3250528541226227,8.0,5.51057082452431
1893,5.0,409,5.3248811410459602,5.0,5.510301109350235
1894,9.0,589,5.3268215417106664,9.0,5.512143611404432
av_max_q,0.056449184776283801
1895,17.0,1029,5.3329815303430088,20.0,5.519788918205801
1896,8.0,559,5.3343881856540092,8.0,5.521097046413499
1897,10.0,691,5.3368476541908283,10.0,5.5234580917237714
1898,10.0,637,5.3393045310853537,10.0,5.525816649104318
1899,8.0,559,5.3407056345444976,8.0,5.527119536598207
1900,13.0,818,5.3447368421052639,13.0,5.531052631578945
